1,-0.799889612,-0.409024862,-0.56660386,301,0.03268984,631979.19,0.048292457,151.4349966,3,Zonas Regulares
2,-0.107713053,-0.05011589,-0.185862055,302,0.039649595,874004.54,0.057496038,168.1211768,3,Zonas Regulares
3,0.156244642,0.0866414,-0.333040137,303,0.042303659,815791.94,0.061002935,161.6710314,3,Zonas Regulares
4,-0.043918483,-0.040760941,-0.363079063,304,0.040291042,775290.54,0.057735929,160.354562,3,Zonas Regulares
5,0.564493311,-0.331860366,-0.219025022,306,0.046408552,910766.63,0.050271203,166.6677949,1,Zonas Modelo
6,-0.234845201,0.046488249,-0.269280264,307,0.038371296,739550.7,0.059973279,164.4653364,3,Zonas Regulares
7,-0.257863865,-0.490256438,-1.438311482,309,0.038139846,705020.98,0.046209418,113.2320195,3,Zonas Regulares
8,-0.130105753,-0.11816784,-0.333064404,310,0.039424439,733553.32,0.055750967,161.6699679,3,Zonas Regulares
9,0.565501677,-0.359844529,0.15594037,311,0.046418691,650489.03,0.049553599,183.1008212,1,Zonas Modelo
10,0.812549182,-0.743569926,-0.115914667,312,0.048902725,631213.57,0.039713645,171.1866524,1,Zonas Modelo
11,-0.345954688,-0.223090476,0.738229693,313,0.037254103,771561.07,0.053060413,208.6199117,3,Zonas Regulares
12,-1.048400287,-0.56096566,-0.176266847,314,0.030191094,627321.4,0.044396206,168.5416911,3,Zonas Regulares
13,-1.339673961,-0.004819781,0.754708817,315,0.027262371,808567.77,0.058657576,209.3421167,3,Zonas Regulares
14,-0.178382391,0.461567278,-0.259149538,316,0.038939023,593976.18,0.070617241,164.90932,3,Zonas Regulares
15,0.854462445,-0.15070853,0.460447055,317,0.049324158,665600.4,0.054916519,196.4459631,1,Zonas Modelo
16,-0.656308642,-0.148646309,1.219851989,318,0.03413353,866659.3,0.054969401,229.7272246,3,Zonas Regulares
17,0.404594897,-0.442270339,0.557796197,319,0.044800792,745357.46,0.047439936,200.7123329,1,Zonas Modelo
18,-0.407197563,-0.338426975,0.754870324,320,0.036638313,850367.75,0.050102814,209.3491948,3,Zonas Regulares
19,-0.03893215,-0.380006312,0.537866489,321,0.040341179,685939.37,0.049036586,199.8389045,3,Zonas Regulares
20,1.853736829,-0.944848331,0.139895345,322,0.059371746,1087647.66,0.034552219,182.3976408,1,Zonas Modelo
21,2.441467131,-0.85565192,1.895551892,323,0.065281306,1126302.46,0.036839502,259.3400756,1,Zonas Modelo
22,0.415965789,-0.305695826,0.622731732,324,0.044915125,797310.76,0.050942146,203.5581618,1,Zonas Modelo
23,-0.809248248,0.744086423,0.033278085,325,0.03259574,631490.97,0.077861941,177.7250916,3,Zonas Regulares
24,0.212907355,-0.133662971,-0.825719342,330,0.042873396,684050.02,0.055353622,140.0791445,3,Zonas Regulares
25,0.403497421,-0.784218842,0.32354667,331,0.044789757,759819.43,0.038671276,190.4462424,1,Zonas Modelo
26,0.478479489,-0.292670198,0.128475945,332,0.045543693,736211.56,0.051276165,181.8971805,1,Zonas Modelo
27,0.492352747,-0.055515836,-0.67116699,333,0.045683187,746386.4,0.057357566,146.8524706,3,Zonas Regulares
28,-0.381443611,-0.55566149,-0.362853827,334,0.036897266,828621.47,0.044532222,160.3644331,3,Zonas Regulares
29,0.972482703,-0.112910193,-0.172490917,335,0.050510838,742565.65,0.05588579,168.7071729,1,Zonas Modelo
30,0.381401989,-0.459762995,-0.630133476,336,0.04456759,736476.98,0.046991368,148.6507827,3,Zonas Regulares
31,-0.349885912,-0.118144286,-1.191217935,337,0.037214575,686371.66,0.055751571,124.0610049,3,Zonas Regulares
32,0.464322986,-0.02303719,0.461258092,339,0.045401351,732485.58,0.058190423,196.4815072,1,Zonas Modelo
33,-0.814285204,0.440736507,0.403365751,340,0.032545094,739581.69,0.070083073,193.9443494,3,Zonas Regulares
34,0.49114786,-0.237190617,0.711558915,341,0.045671072,639429.56,0.05269884,207.4510529,1,Zonas Modelo
35,1.291842032,0.151196832,0.736267562,342,0.053721959,648261.12,0.062658344,208.5339204,1,Zonas Modelo
36,-0.858531661,-0.594851267,-0.495870436,343,0.032100201,675636.16,0.04352727,154.5349206,3,Zonas Regulares
37,1.238460113,-0.600213464,0.151989932,344,0.05318521,597499.39,0.043389766,182.9276915,1,Zonas Modelo
38,0.855531776,-0.077432508,-0.213459701,345,0.04933491,790191.63,0.056795552,166.9116976,1,Zonas Modelo
39,0.475378807,-0.480255665,0.582696634,346,0.045512516,787055.98,0.04646587,201.8036057,1,Zonas Modelo
40,0.096161701,0.359422453,-0.516898625,347,0.041699532,676140.03,0.067997919,153.6133508,3,Zonas Regulares
41,-0.28443732,-0.474535946,0.407750347,348,0.037872653,683177.45,0.046612542,194.1365063,3,Zonas Regulares
42,0.15365237,0.122910561,1.596231098,349,0.042277594,715655.4,0.061932993,246.2222077,1,Zonas Modelo
43,-0.605702091,-0.214229146,1.113371298,350,0.034642373,701950.25,0.053287646,225.0606606,3,Zonas Regulares
44,1.464994402,-0.663915064,2.881584709,351,0.055462986,1008598.76,0.041756252,302.5534056,1,Zonas Modelo
45,-0.222092493,-0.073449467,-0.872113624,352,0.038499523,765778.39,0.05689769,138.0458943,3,Zonas Regulares
46,-2.519967241,4.823851926,-2.576808245,353,0.015394659,274213.44,0.182480257,63.33688877,2,Zonas Disfuncionales
47,-2.564321309,2.65950765,-2.645871723,354,0.014948684,347102.27,0.126979505,60.31015088,2,Zonas Disfuncionales
48,-2.542528914,2.953979116,-1.935062757,355,0.015167804,377174.72,0.134530701,91.46167229,2,Zonas Disfuncionales
